CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,264,3,149.0,309.0,198.0,12.0,51.0,91.0,61.0,487.0,29.0,29.0,6.0,1.0,2.0,2.0,5.0,1.0,1.0,6.0,5.0,0.0,1.0,0.0,67.0,1513.0,1880
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,265,4,202.0,453.0,262.0,16.0,48.0,125.0,99.0,721.0,25.0,17.0,15.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,8.0,0.0,3.0,1.0,64.0,2075.0,2549
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,266,1,123.0,170.0,79.0,7.0,10.0,5.0,29.0,120.0,5.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,588.0,701
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,267,1,47.0,110.0,48.0,8.0,15.0,42.0,60.0,197.0,34.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,25.0,594.0,727
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,268,4,217.0,504.0,179.0,16.0,61.0,56.0,122.0,589.0,43.0,14.0,12.0,0.0,2.0,1.0,8.0,4.0,0.0,5.0,3.0,0.0,2.0,0.0,141.0,1979.0,2386
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,269,2,54.0,154.0,117.0,13.0,15.0,18.0,82.0,151.0,14.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,677.0,789
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,270,2,144.0,118.0,101.0,15.0,20.0,35.0,72.0,338.0,52.0,6.0,10.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,56.0,978.0,1239
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,271,2,148.0,100.0,85.0,11.0,11.0,11.0,72.0,278.0,51.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,4.0,0.0,47.0,835.0,1027
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,272,1,66.0,171.0,37.0,5.0,21.0,18.0,11.0,131.0,12.0,9.0,7.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,524.0,629
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,273,3,163.0,273.0,96.0,9.0,46.0,42.0,55.0,380.0,27.0,32.0,1.0,1.0,0.0,4.0,8.0,1.0,0.0,11.0,3.0,1.0,3.0,0.0,58.0,1214.0,1448
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,274,2,111.0,255.0,113.0,7.0,29.0,95.0,52.0,310.0,14.0,15.0,8.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,45.0,1067.0,1236
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,275,3,150.0,207.0,100.0,8.0,41.0,40.0,55.0,297.0,38.0,13.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,53.0,1017.0,1237
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,276,2,135.0,180.0,138.0,12.0,31.0,28.0,93.0,228.0,15.0,10.0,14.0,0.0,2.0,2.0,5.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,23.0,926.0,1101
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,277,1,75.0,104.0,26.0,4.0,14.0,16.0,26.0,121.0,11.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,19.0,425.0,489
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,278,2,112.0,110.0,62.0,7.0,32.0,28.0,98.0,154.0,12.0,7.0,9.0,0.0,3.0,0.0,2.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,43.0,689.0,781
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,279,1,95.0,142.0,38.0,7.0,8.0,10.0,31.0,80.0,15.0,15.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,30.0,488.0,609
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,280,1,97.0,83.0,56.0,12.0,15.0,10.0,13.0,136.0,10.0,5.0,6.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,23.0,477.0,584
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,281,1,16.0,23.0,46.0,6.0,12.0,11.0,22.0,41.0,7.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,200.0,227
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,282,1,130.0,131.0,39.0,8.0,30.0,11.0,34.0,118.0,0.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,543.0,716
3,23,QUINTANA ROO,2,CHETUMAL,5,JOSE MARIA MORELOS,283,1,75.0,53.0,53.0,5.0,28.0,14.0,40.0,202.0,24.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,541.0,669
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,298,2,164.0,43.0,21.0,0.0,27.0,20.0,8.0,334.0,30.0,10.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,5.0,1.0,24.0,706.0,1177
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,299,2,129.0,35.0,15.0,7.0,38.0,21.0,10.0,373.0,44.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,8.0,0.0,6.0,0.0,36.0,733.0,1243
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,300,5,348.0,219.0,42.0,23.0,44.0,65.0,25.0,836.0,76.0,9.0,5.0,2.0,0.0,6.0,2.0,0.0,0.0,20.0,5.0,0.0,2.0,0.0,48.0,1777.0,2646
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,301,1,61.0,32.0,4.0,1.0,6.0,6.0,7.0,98.0,15.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,250.0,385
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,302,4,258.0,109.0,29.0,7.0,28.0,24.0,23.0,564.0,41.0,9.0,1.0,1.0,0.0,3.0,6.0,1.0,0.0,11.0,5.0,1.0,3.0,0.0,32.0,1156.0,1699
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,303,2,160.0,44.0,16.0,12.0,28.0,23.0,20.0,385.0,15.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,14.0,1.0,0.0,4.0,0.0,20.0,751.0,1151
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,304,2,147.0,46.0,15.0,6.0,15.0,23.0,17.0,348.0,33.0,7.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,13.0,4.0,0.0,2.0,2.0,21.0,704.0,1107
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,305,2,170.0,58.0,27.0,6.0,21.0,23.0,13.0,409.0,22.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,3.0,0.0,16.0,793.0,1195
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,306,2,174.0,57.0,13.0,8.0,14.0,24.0,7.0,391.0,19.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,2.0,0.0,2.0,1.0,20.0,750.0,1019
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,307,9,693.0,217.0,80.0,28.0,122.0,103.0,58.0,1852.0,137.0,29.0,7.0,5.0,1.0,7.0,2.0,1.0,1.0,53.0,19.0,1.0,23.0,6.0,103.0,3548.0,6071
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,308,2,136.0,69.0,7.0,11.0,24.0,29.0,9.0,392.0,26.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,7.0,0.0,2.0,0.0,18.0,752.0,1171
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,309,2,151.0,67.0,27.0,10.0,23.0,26.0,19.0,420.0,36.0,9.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,0.0,3.0,0.0,27.0,838.0,1398
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,310,2,123.0,75.0,24.0,6.0,27.0,22.0,12.0,325.0,15.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,9.0,0.0,5.0,1.0,29.0,687.0,1166
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,311,2,144.0,53.0,22.0,3.0,18.0,18.0,6.0,334.0,27.0,10.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,12.0,3.0,0.0,3.0,1.0,29.0,689.0,1100
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,312,2,144.0,54.0,17.0,6.0,21.0,19.0,11.0,348.0,31.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,1.0,14.0,684.0,1057
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,313,1,78.0,38.0,9.0,12.0,10.0,10.0,5.0,183.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,391.0,607
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,314,1,59.0,31.0,10.0,3.0,0.0,6.0,3.0,166.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,12.0,318.0,464
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,315,2,157.0,67.0,15.0,6.0,27.0,19.0,9.0,379.0,31.0,8.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,12.0,4.0,0.0,2.0,1.0,25.0,769.0,1123
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,317,3,287.0,89.0,23.0,14.0,30.0,30.0,22.0,597.0,28.0,8.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,2.0,0.0,5.0,3.0,26.0,1179.0,1645
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,318,2,148.0,55.0,28.0,9.0,28.0,17.0,7.0,358.0,31.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,32.0,734.0,1110
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,319,2,224.0,85.0,18.0,6.0,21.0,15.0,10.0,383.0,22.0,6.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,8.0,2.0,0.0,3.0,0.0,22.0,832.0,1208
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,320,2,178.0,54.0,21.0,6.0,17.0,27.0,11.0,364.0,19.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,1.0,4.0,27.0,751.0,1087
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,321,2,104.0,50.0,9.0,4.0,20.0,15.0,6.0,237.0,20.0,7.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,6.0,0.0,2.0,0.0,20.0,513.0,772
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,322,2,171.0,65.0,22.0,5.0,27.0,20.0,44.0,442.0,35.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,21.0,5.0,1.0,8.0,0.0,31.0,909.0,1442
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,323,2,156.0,37.0,11.0,4.0,16.0,13.0,8.0,262.0,15.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,10.0,2.0,0.0,1.0,0.0,15.0,560.0,779
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,324,1,38.0,11.0,10.0,3.0,7.0,4.0,2.0,77.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,173.0,274
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,325,2,93.0,56.0,13.0,7.0,11.0,10.0,8.0,253.0,20.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,6.0,0.0,6.0,1.0,20.0,525.0,786
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,326,2,122.0,51.0,15.0,10.0,17.0,22.0,7.0,328.0,20.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,28.0,640.0,965
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,327,1,88.0,2.0,10.0,3.0,16.0,13.0,2.0,162.0,15.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,2.0,5.0,0.0,12.0,345.0,659
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,328,2,139.0,54.0,19.0,14.0,16.0,18.0,13.0,229.0,13.0,7.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,27.0,566.0,832
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,329,2,122.0,74.0,12.0,2.0,19.0,23.0,8.0,228.0,22.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,13.0,543.0,809
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,330,2,175.0,76.0,19.0,9.0,21.0,27.0,13.0,339.0,22.0,3.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,10.0,1.0,2.0,3.0,0.0,20.0,749.0,1165
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,331,6,285.0,142.0,35.0,16.0,42.0,28.0,21.0,770.0,62.0,9.0,7.0,1.0,0.0,5.0,4.0,1.0,0.0,31.0,3.0,0.0,2.0,0.0,52.0,1516.0,764
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,332,2,209.0,143.0,17.0,11.0,6.0,25.0,11.0,282.0,16.0,5.0,3.0,0.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,22.0,761.0,1043
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,333,2,242.0,109.0,11.0,9.0,19.0,26.0,19.0,344.0,14.0,16.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,31.0,852.0,1128
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,334,4,467.0,127.0,34.0,17.0,46.0,55.0,31.0,763.0,61.0,13.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,19.0,3.0,0.0,4.0,1.0,53.0,1703.0,2664
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,335,2,164.0,48.0,15.0,10.0,19.0,27.0,9.0,355.0,30.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,8.0,0.0,2.0,0.0,19.0,724.0,1146
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,336,1,75.0,34.0,17.0,6.0,10.0,13.0,7.0,187.0,25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,16.0,405.0,666
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,337,4,372.0,132.0,38.0,17.0,55.0,32.0,22.0,717.0,64.0,8.0,4.0,3.0,0.0,4.0,5.0,0.0,0.0,10.0,4.0,0.0,5.0,1.0,41.0,1534.0,2382
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,338,2,154.0,62.0,15.0,8.0,20.0,18.0,14.0,309.0,19.0,9.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,13.0,5.0,1.0,3.0,0.0,20.0,680.0,992
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,339,2,124.0,44.0,19.0,7.0,28.0,16.0,8.0,307.0,14.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,9.0,2.0,8.0,1.0,0.0,19.0,613.0,889
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,340,1,61.0,39.0,11.0,4.0,6.0,14.0,4.0,135.0,10.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,15.0,310.0,418
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,341,1,111.0,36.0,6.0,3.0,4.0,13.0,2.0,186.0,17.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,17.0,409.0,620
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,342,2,199.0,72.0,22.0,9.0,24.0,28.0,25.0,411.0,19.0,7.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,27.0,859.0,1283
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,343,2,143.0,60.0,16.0,12.0,15.0,24.0,9.0,387.0,24.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,3.0,0.0,6.0,0.0,23.0,741.0,1074
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,344,2,161.0,65.0,13.0,8.0,21.0,13.0,18.0,373.0,21.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,16.0,3.0,0.0,7.0,0.0,25.0,753.0,1144
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,345,1,78.0,40.0,7.0,5.0,9.0,8.0,1.0,140.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,15.0,332.0,484
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,346,1,106.0,28.0,5.0,5.0,8.0,20.0,5.0,239.0,12.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,6.0,0.0,3.0,0.0,20.0,480.0,734
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,347,2,120.0,65.0,9.0,3.0,14.0,16.0,9.0,316.0,23.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,6.0,1.0,3.0,0.0,35.0,636.0,983
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,348,1,74.0,56.0,6.0,4.0,5.0,15.0,9.0,168.0,22.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,13.0,386.0,595
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,349,1,109.0,29.0,12.0,2.0,9.0,19.0,6.0,218.0,19.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,15.0,453.0,699
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,350,1,89.0,39.0,10.0,3.0,8.0,13.0,10.0,203.0,17.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,11.0,413.0,602
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,351,1,109.0,54.0,4.0,6.0,9.0,9.0,6.0,162.0,12.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,21.0,403.0,579
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,352,2,186.0,97.0,27.0,8.0,19.0,18.0,11.0,348.0,22.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,5.0,1.0,16.0,777.0,1137
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,353,2,103.0,39.0,16.0,2.0,13.0,18.0,8.0,257.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,3.0,0.0,16.0,506.0,752
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,354,1,120.0,38.0,7.0,2.0,13.0,14.0,8.0,251.0,13.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,23.0,503.0,739
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,355,1,80.0,40.0,9.0,8.0,14.0,6.0,4.0,180.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,10.0,369.0,556
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,356,1,81.0,74.0,10.0,9.0,7.0,10.0,5.0,182.0,15.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,0.0,3.0,0.0,23.0,442.0,666
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,357,2,169.0,60.0,23.0,7.0,14.0,25.0,16.0,318.0,24.0,8.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,15.0,4.0,0.0,4.0,0.0,19.0,712.0,1020
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,358,2,149.0,47.0,16.0,6.0,16.0,27.0,7.0,287.0,18.0,16.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,16.0,619.0,901
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,359,2,154.0,54.0,16.0,9.0,23.0,19.0,10.0,363.0,22.0,7.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,3.0,1.0,23.0,725.0,1094
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,360,1,99.0,35.0,12.0,8.0,12.0,9.0,9.0,240.0,9.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,8.0,1.0,0.0,3.0,1.0,12.0,465.0,644
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,361,2,143.0,56.0,17.0,7.0,30.0,23.0,10.0,309.0,25.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,3.0,23.0,671.0,1079
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,362,2,131.0,40.0,18.0,6.0,13.0,17.0,12.0,328.0,8.0,6.0,1.0,6.0,0.0,2.0,4.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,26.0,626.0,919
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,363,2,147.0,62.0,30.0,5.0,37.0,24.0,8.0,380.0,26.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,12.0,0.0,5.0,0.0,29.0,780.0,1207
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,364,2,151.0,117.0,13.0,9.0,10.0,14.0,18.0,180.0,10.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,552.0,752
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,365,2,185.0,81.0,18.0,8.0,14.0,24.0,20.0,309.0,23.0,5.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,7.0,1.0,32.0,743.0,1074
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,366,1,84.0,52.0,8.0,6.0,12.0,11.0,12.0,203.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,17.0,431.0,605
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,367,1,93.0,50.0,15.0,3.0,6.0,13.0,7.0,163.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,0.0,20.0,403.0,614
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,368,2,109.0,85.0,12.0,7.0,11.0,14.0,10.0,233.0,20.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,16.0,532.0,806
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,369,1,58.0,25.0,10.0,3.0,5.0,7.0,7.0,138.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,12.0,286.0,439
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,370,1,89.0,41.0,13.0,4.0,8.0,13.0,2.0,200.0,13.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,17.0,420.0,685
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,371,2,196.0,73.0,15.0,8.0,30.0,26.0,16.0,374.0,26.0,2.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,6.0,0.0,5.0,0.0,26.0,815.0,1269
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,372,1,45.0,29.0,8.0,5.0,10.0,10.0,5.0,103.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,235.0,368
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,374,1,70.0,57.0,8.0,6.0,16.0,12.0,9.0,181.0,13.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,14.0,401.0,636
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,375,2,116.0,67.0,11.0,5.0,23.0,13.0,12.0,290.0,27.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,2.0,0.0,22.0,608.0,925
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,377,2,271.0,229.0,11.0,15.0,20.0,19.0,16.0,225.0,19.0,2.0,1.0,4.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,37.0,885.0,1351
