CLAVE ENTIDAD,NOMBRE ENTIDAD,CLAVE DISTRITO,NOMBRE DISTRITO,CLAVE MUNICIPIO,MUNICIPIO,SECCION,LISTA HOMBRES,LISTA MUJERES,LISTA NO BINARIO,LISTA NOMINAL,LISTA_18_HOMBRES,LISTA_18_MUJERES,LISTA_18_NOBINARIO,LISTA_19_HOMBRES,LISTA_19_MUJERES,LISTA_19_NOBINARIO,LISTA_20_24_HOMBRES,LISTA_20_24_MUJERES,LISTA_20_24_NOBINARIO,LISTA_25_29_HOMBRES,LISTA_25_29_MUJERES,LISTA_25_29_NOBINARIO,LISTA_30_34_HOMBRES,LISTA_30_34_MUJERES,LISTA_30_34_NOBINARIO,LISTA_35_39_HOMBRES,LISTA_35_39_MUJERES,LISTA_35_39_NOBINARIO,LISTA_40_44_HOMBRES,LISTA_40_44_MUJERES,LISTA_40_44_NOBINARIO,LISTA_45_49_HOMBRES,LISTA_45_49_MUJERES,LISTA_45_49_NOBINARIO,LISTA_50_54_HOMBRES,LISTA_50_54_MUJERES,LISTA_50_54_NOBINARIO,LISTA_55_59_HOMBRES,LISTA_55_59_MUJERES,LISTA_55_59_NOBINARIO,LISTA_60_64_HOMBRES,LISTA_60_64_MUJERES,LISTA_60_64_NOBINARIO,LISTA_65_Y_MAS_HOMBRES,LISTA_65_Y_MAS_MUJERES,LISTA_65_Y_MAS_NOBINARIO
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,862.0,682,687,0,1369,7.0,7.0,0.0,13.0,12.0,0.0,83.0,82.0,0.0,85.0,88.0,0.0,69.0,77.0,0.0,80.0,99.0,0.0,102.0,92.0,0.0,100.0,96.0,0.0,64.0,54.0,0.0,39.0,31.0,0.0,20.0,20.0,0.0,20.0,29.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,863.0,743,667,0,1410,11.0,12.0,0.0,18.0,23.0,0.0,123.0,102.0,0.0,96.0,81.0,0.0,82.0,64.0,0.0,78.0,63.0,0.0,75.0,89.0,0.0,105.0,86.0,0.0,84.0,65.0,0.0,32.0,42.0,0.0,17.0,14.0,0.0,22.0,26.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,864.0,338,294,0,632,10.0,3.0,0.0,13.0,5.0,0.0,47.0,43.0,0.0,49.0,42.0,0.0,42.0,30.0,0.0,40.0,30.0,0.0,32.0,38.0,0.0,49.0,47.0,0.0,34.0,29.0,0.0,6.0,9.0,0.0,10.0,6.0,0.0,6.0,12.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,865.0,317,312,0,629,5.0,11.0,0.0,8.0,14.0,0.0,36.0,44.0,0.0,44.0,36.0,0.0,33.0,38.0,0.0,28.0,27.0,0.0,47.0,47.0,0.0,42.0,40.0,0.0,42.0,23.0,0.0,15.0,18.0,0.0,10.0,6.0,0.0,7.0,8.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,866.0,624,630,0,1254,15.0,9.0,0.0,17.0,18.0,0.0,101.0,91.0,0.0,82.0,96.0,0.0,63.0,52.0,0.0,54.0,50.0,0.0,34.0,64.0,0.0,78.0,77.0,0.0,86.0,87.0,0.0,58.0,45.0,0.0,23.0,20.0,0.0,13.0,21.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,867.0,524,512,0,1036,7.0,13.0,0.0,16.0,11.0,0.0,72.0,84.0,0.0,90.0,64.0,0.0,49.0,46.0,0.0,33.0,38.0,0.0,40.0,60.0,0.0,84.0,81.0,0.0,66.0,58.0,0.0,31.0,15.0,0.0,13.0,17.0,0.0,23.0,25.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,868.0,383,390,0,773,7.0,6.0,0.0,8.0,8.0,0.0,67.0,65.0,0.0,46.0,47.0,0.0,44.0,36.0,0.0,33.0,30.0,0.0,22.0,47.0,0.0,62.0,61.0,0.0,46.0,45.0,0.0,24.0,17.0,0.0,13.0,10.0,0.0,11.0,18.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,869.0,346,346,0,692,11.0,8.0,0.0,10.0,8.0,0.0,51.0,49.0,0.0,58.0,53.0,0.0,36.0,31.0,0.0,15.0,30.0,0.0,19.0,24.0,0.0,38.0,44.0,0.0,49.0,42.0,0.0,26.0,30.0,0.0,20.0,13.0,0.0,13.0,14.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,870.0,274,255,0,529,7.0,7.0,0.0,4.0,3.0,0.0,33.0,38.0,0.0,34.0,26.0,0.0,36.0,17.0,0.0,31.0,27.0,0.0,33.0,41.0,0.0,36.0,30.0,0.0,27.0,25.0,0.0,12.0,17.0,0.0,13.0,12.0,0.0,8.0,12.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,871.0,235,232,0,467,0.0,3.0,0.0,3.0,3.0,0.0,28.0,25.0,0.0,32.0,32.0,0.0,34.0,28.0,0.0,26.0,23.0,0.0,19.0,15.0,0.0,19.0,23.0,0.0,14.0,16.0,0.0,24.0,29.0,0.0,15.0,15.0,0.0,21.0,20.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,872.0,402,421,0,823,9.0,4.0,0.0,12.0,11.0,0.0,40.0,40.0,0.0,52.0,50.0,0.0,66.0,63.0,0.0,44.0,53.0,0.0,28.0,29.0,0.0,24.0,25.0,0.0,34.0,46.0,0.0,41.0,44.0,0.0,32.0,22.0,0.0,20.0,34.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,873.0,257,227,0,484,3.0,4.0,0.0,5.0,5.0,0.0,26.0,12.0,0.0,36.0,34.0,0.0,52.0,31.0,0.0,25.0,24.0,0.0,19.0,13.0,0.0,15.0,14.0,0.0,18.0,27.0,0.0,21.0,25.0,0.0,16.0,18.0,0.0,21.0,20.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,962.0,969,944,0,1913,28.0,27.0,0.0,28.0,35.0,0.0,175.0,151.0,0.0,124.0,100.0,0.0,88.0,83.0,0.0,86.0,91.0,0.0,105.0,138.0,0.0,111.0,121.0,0.0,82.0,66.0,0.0,48.0,50.0,0.0,43.0,38.0,0.0,51.0,44.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1004.0,817,807,0,1624,13.0,17.0,0.0,23.0,11.0,0.0,75.0,89.0,0.0,106.0,143.0,0.0,236.0,202.0,0.0,156.0,146.0,0.0,94.0,79.0,0.0,35.0,39.0,0.0,34.0,34.0,0.0,21.0,21.0,0.0,13.0,16.0,0.0,11.0,10.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1005.0,436,424,0,860,8.0,12.0,0.0,5.0,12.0,0.0,45.0,49.0,0.0,43.0,45.0,0.0,92.0,96.0,0.0,108.0,69.0,0.0,51.0,55.0,0.0,39.0,29.0,0.0,28.0,27.0,0.0,12.0,15.0,0.0,2.0,5.0,0.0,3.0,10.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1006.0,654,542,0,1196,11.0,8.0,0.0,6.0,8.0,0.0,76.0,54.0,0.0,81.0,92.0,0.0,171.0,134.0,0.0,120.0,93.0,0.0,76.0,57.0,0.0,49.0,40.0,0.0,30.0,27.0,0.0,17.0,13.0,0.0,7.0,8.0,0.0,10.0,8.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1007.0,385,359,0,744,3.0,4.0,0.0,6.0,5.0,0.0,28.0,34.0,0.0,44.0,59.0,0.0,93.0,94.0,0.0,97.0,68.0,0.0,49.0,26.0,0.0,30.0,24.0,0.0,9.0,17.0,0.0,15.0,14.0,0.0,3.0,6.0,0.0,8.0,8.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1008.0,1130,1086,0,2216,11.0,23.0,0.0,22.0,18.0,0.0,116.0,133.0,0.0,138.0,121.0,0.0,175.0,187.0,0.0,242.0,234.0,0.0,186.0,144.0,0.0,118.0,92.0,0.0,59.0,51.0,0.0,29.0,40.0,0.0,20.0,14.0,0.0,14.0,29.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1009.0,691,640,0,1331,9.0,11.0,0.0,10.0,13.0,0.0,67.0,77.0,0.0,66.0,69.0,0.0,153.0,132.0,0.0,163.0,146.0,0.0,91.0,73.0,0.0,53.0,33.0,0.0,31.0,35.0,0.0,20.0,29.0,0.0,11.0,8.0,0.0,17.0,14.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1010.0,941,907,0,1848,13.0,14.0,0.0,15.0,17.0,0.0,103.0,107.0,0.0,119.0,152.0,0.0,270.0,203.0,0.0,162.0,155.0,0.0,98.0,84.0,0.0,67.0,55.0,0.0,45.0,50.0,0.0,20.0,25.0,0.0,18.0,15.0,0.0,11.0,30.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1011.0,395,302,0,697,6.0,6.0,0.0,4.0,10.0,0.0,33.0,26.0,0.0,64.0,37.0,0.0,58.0,56.0,0.0,86.0,69.0,0.0,65.0,33.0,0.0,34.0,21.0,0.0,21.0,20.0,0.0,13.0,12.0,0.0,8.0,5.0,0.0,3.0,7.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1012.0,371,334,0,705,7.0,8.0,0.0,9.0,6.0,0.0,39.0,33.0,0.0,43.0,32.0,0.0,41.0,47.0,0.0,70.0,76.0,0.0,77.0,62.0,0.0,39.0,24.0,0.0,27.0,17.0,0.0,8.0,7.0,0.0,4.0,10.0,0.0,7.0,12.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1013.0,377,337,0,714,5.0,5.0,0.0,9.0,3.0,0.0,38.0,37.0,0.0,32.0,38.0,0.0,49.0,42.0,0.0,89.0,85.0,0.0,77.0,51.0,0.0,26.0,26.0,0.0,26.0,14.0,0.0,10.0,12.0,0.0,7.0,10.0,0.0,9.0,14.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1014.0,709,674,0,1383,11.0,9.0,0.0,22.0,17.0,0.0,79.0,79.0,0.0,65.0,86.0,0.0,194.0,158.0,0.0,129.0,134.0,0.0,89.0,77.0,0.0,44.0,46.0,0.0,32.0,21.0,0.0,23.0,18.0,0.0,15.0,8.0,0.0,6.0,21.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1015.0,1098,1013,0,2111,20.0,24.0,0.0,32.0,16.0,0.0,119.0,117.0,0.0,126.0,123.0,0.0,202.0,185.0,0.0,218.0,213.0,0.0,171.0,132.0,0.0,102.0,65.0,0.0,44.0,49.0,0.0,26.0,48.0,0.0,18.0,22.0,0.0,20.0,19.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1016.0,339,320,0,659,7.0,7.0,0.0,5.0,11.0,0.0,22.0,36.0,0.0,43.0,40.0,0.0,38.0,42.0,0.0,79.0,71.0,0.0,62.0,51.0,0.0,34.0,24.0,0.0,19.0,13.0,0.0,14.0,6.0,0.0,8.0,9.0,0.0,8.0,10.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1017.0,1523,1487,0,3010,23.0,33.0,0.0,22.0,42.0,0.0,179.0,199.0,0.0,187.0,175.0,0.0,194.0,203.0,0.0,238.0,221.0,0.0,229.0,219.0,0.0,199.0,130.0,0.0,103.0,114.0,0.0,70.0,65.0,0.0,43.0,41.0,0.0,36.0,45.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1018.0,720,714,0,1434,13.0,9.0,0.0,10.0,13.0,0.0,81.0,85.0,0.0,83.0,82.0,0.0,96.0,85.0,0.0,106.0,121.0,0.0,121.0,114.0,0.0,76.0,74.0,0.0,62.0,35.0,0.0,24.0,35.0,0.0,24.0,16.0,0.0,24.0,45.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1019.0,736,640,0,1376,10.0,12.0,0.0,13.0,11.0,0.0,82.0,91.0,0.0,97.0,69.0,0.0,95.0,95.0,0.0,101.0,105.0,0.0,115.0,97.0,0.0,84.0,59.0,0.0,56.0,45.0,0.0,36.0,23.0,0.0,24.0,18.0,0.0,23.0,15.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1020.0,1215,1194,0,2409,26.0,24.0,0.0,18.0,31.0,0.0,132.0,132.0,0.0,143.0,131.0,0.0,153.0,142.0,0.0,165.0,193.0,0.0,222.0,193.0,0.0,144.0,112.0,0.0,90.0,102.0,0.0,51.0,55.0,0.0,35.0,32.0,0.0,36.0,47.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1021.0,693,657,0,1350,13.0,12.0,0.0,17.0,19.0,0.0,93.0,80.0,0.0,95.0,79.0,0.0,79.0,80.0,0.0,83.0,103.0,0.0,110.0,107.0,0.0,79.0,73.0,0.0,51.0,42.0,0.0,36.0,21.0,0.0,20.0,9.0,0.0,17.0,32.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1023.0,3114,2923,0,6037,67.0,58.0,0.0,78.0,102.0,0.0,387.0,375.0,0.0,563.0,537.0,0.0,714.0,646.0,0.0,527.0,410.0,0.0,318.0,289.0,0.0,177.0,196.0,0.0,143.0,150.0,0.0,69.0,80.0,0.0,38.0,44.0,0.0,33.0,36.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1024.0,368,350,0,718,6.0,5.0,0.0,3.0,12.0,0.0,48.0,41.0,0.0,48.0,53.0,0.0,95.0,76.0,0.0,68.0,68.0,0.0,44.0,34.0,0.0,28.0,19.0,0.0,13.0,14.0,0.0,6.0,10.0,0.0,5.0,10.0,0.0,4.0,8.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1025.0,1474,1410,0,2884,36.0,33.0,0.0,20.0,20.0,0.0,155.0,177.0,0.0,180.0,179.0,0.0,243.0,242.0,0.0,260.0,245.0,0.0,206.0,175.0,0.0,152.0,114.0,0.0,94.0,90.0,0.0,58.0,53.0,0.0,39.0,38.0,0.0,31.0,44.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1027.0,1596,1587,0,3183,23.0,27.0,0.0,35.0,34.0,0.0,170.0,176.0,0.0,221.0,231.0,0.0,312.0,312.0,0.0,318.0,270.0,0.0,199.0,181.0,0.0,119.0,118.0,0.0,84.0,88.0,0.0,55.0,56.0,0.0,27.0,36.0,0.0,33.0,58.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1028.0,964,917,0,1881,19.0,20.0,0.0,22.0,25.0,0.0,104.0,107.0,0.0,83.0,96.0,0.0,89.0,113.0,0.0,180.0,184.0,0.0,192.0,160.0,0.0,122.0,84.0,0.0,65.0,56.0,0.0,31.0,21.0,0.0,26.0,23.0,0.0,31.0,28.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1029.0,840,794,0,1634,18.0,16.0,0.0,23.0,22.0,0.0,96.0,93.0,0.0,136.0,131.0,0.0,169.0,171.0,0.0,143.0,112.0,0.0,97.0,84.0,0.0,66.0,63.0,0.0,36.0,40.0,0.0,27.0,32.0,0.0,16.0,15.0,0.0,13.0,15.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1030.0,702,671,0,1373,15.0,16.0,0.0,20.0,22.0,0.0,73.0,78.0,0.0,86.0,79.0,0.0,80.0,65.0,0.0,122.0,135.0,0.0,122.0,109.0,0.0,79.0,58.0,0.0,39.0,48.0,0.0,28.0,28.0,0.0,21.0,11.0,0.0,17.0,22.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1031.0,1327,1204,0,2531,21.0,19.0,0.0,29.0,30.0,0.0,149.0,136.0,0.0,129.0,132.0,0.0,231.0,204.0,0.0,289.0,244.0,0.0,193.0,181.0,0.0,124.0,92.0,0.0,68.0,52.0,0.0,40.0,42.0,0.0,26.0,28.0,0.0,28.0,44.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1033.0,1767,1595,0,3362,35.0,33.0,0.0,39.0,33.0,0.0,186.0,188.0,0.0,305.0,268.0,0.0,471.0,406.0,0.0,300.0,238.0,0.0,175.0,157.0,0.0,104.0,116.0,0.0,77.0,73.0,0.0,38.0,34.0,0.0,19.0,23.0,0.0,18.0,26.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1035.0,295,298,0,593,4.0,1.0,0.0,7.0,11.0,0.0,29.0,32.0,0.0,33.0,33.0,0.0,40.0,57.0,0.0,57.0,47.0,0.0,54.0,43.0,0.0,25.0,31.0,0.0,14.0,18.0,0.0,9.0,8.0,0.0,7.0,8.0,0.0,16.0,9.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1040.0,674,672,0,1346,16.0,14.0,0.0,26.0,26.0,0.0,102.0,89.0,0.0,54.0,52.0,0.0,77.0,67.0,0.0,82.0,108.0,0.0,111.0,116.0,0.0,85.0,84.0,0.0,57.0,41.0,0.0,30.0,25.0,0.0,17.0,21.0,0.0,17.0,29.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1083.0,1057,1092,0,2149,28.0,16.0,0.0,27.0,23.0,0.0,109.0,105.0,0.0,125.0,115.0,0.0,106.0,121.0,0.0,131.0,151.0,0.0,171.0,197.0,0.0,168.0,139.0,0.0,87.0,93.0,0.0,56.0,49.0,0.0,21.0,31.0,0.0,28.0,52.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1084.0,734,830,0,1564,15.0,18.0,0.0,18.0,17.0,0.0,97.0,99.0,0.0,63.0,73.0,0.0,95.0,95.0,0.0,96.0,130.0,0.0,108.0,137.0,0.0,103.0,94.0,0.0,48.0,59.0,0.0,42.0,44.0,0.0,16.0,25.0,0.0,33.0,39.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1085.0,717,704,0,1421,17.0,9.0,0.0,17.0,27.0,0.0,122.0,105.0,0.0,89.0,84.0,0.0,73.0,69.0,0.0,60.0,62.0,0.0,82.0,92.0,0.0,89.0,92.0,0.0,63.0,65.0,0.0,38.0,50.0,0.0,26.0,23.0,0.0,41.0,26.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1086.0,1364,1426,0,2790,27.0,27.0,0.0,32.0,37.0,0.0,214.0,190.0,0.0,177.0,156.0,0.0,143.0,124.0,0.0,107.0,139.0,0.0,126.0,166.0,0.0,168.0,196.0,0.0,141.0,164.0,0.0,104.0,91.0,0.0,55.0,59.0,0.0,70.0,77.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1087.0,890,911,0,1801,18.0,14.0,0.0,17.0,16.0,0.0,101.0,100.0,0.0,133.0,121.0,0.0,131.0,134.0,0.0,99.0,91.0,0.0,72.0,68.0,0.0,53.0,67.0,0.0,52.0,72.0,0.0,94.0,104.0,0.0,65.0,51.0,0.0,55.0,73.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1088.0,671,629,0,1300,12.0,18.0,0.0,18.0,20.0,0.0,120.0,85.0,0.0,72.0,94.0,0.0,81.0,55.0,0.0,49.0,47.0,0.0,69.0,82.0,0.0,100.0,100.0,0.0,76.0,53.0,0.0,39.0,29.0,0.0,15.0,16.0,0.0,20.0,30.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1089.0,1176,1142,0,2318,26.0,25.0,0.0,25.0,24.0,0.0,167.0,182.0,0.0,162.0,150.0,0.0,144.0,114.0,0.0,89.0,67.0,0.0,63.0,98.0,0.0,141.0,183.0,0.0,195.0,142.0,0.0,89.0,63.0,0.0,42.0,36.0,0.0,33.0,58.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1090.0,1007,1007,0,2014,17.0,19.0,0.0,21.0,14.0,0.0,114.0,90.0,0.0,133.0,143.0,0.0,155.0,145.0,0.0,105.0,117.0,0.0,70.0,74.0,0.0,81.0,91.0,0.0,99.0,104.0,0.0,89.0,97.0,0.0,57.0,45.0,0.0,66.0,68.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1113.0,1436,1390,0,2826,16.0,13.0,0.0,25.0,28.0,0.0,171.0,170.0,0.0,235.0,206.0,0.0,215.0,189.0,0.0,115.0,118.0,0.0,112.0,94.0,0.0,123.0,128.0,0.0,156.0,176.0,0.0,126.0,105.0,0.0,70.0,69.0,0.0,72.0,94.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1114.0,1450,1416,0,2866,16.0,19.0,0.0,37.0,35.0,0.0,156.0,180.0,0.0,270.0,206.0,0.0,192.0,197.0,0.0,133.0,113.0,0.0,103.0,110.0,0.0,108.0,114.0,0.0,146.0,168.0,0.0,128.0,107.0,0.0,80.0,81.0,0.0,81.0,86.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1115.0,1075,997,0,2072,18.0,15.0,0.0,16.0,18.0,0.0,99.0,113.0,0.0,182.0,155.0,0.0,147.0,131.0,0.0,125.0,89.0,0.0,87.0,77.0,0.0,69.0,74.0,0.0,94.0,98.0,0.0,95.0,80.0,0.0,60.0,43.0,0.0,83.0,104.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,252.0,623,530,0,1153,5.0,9.0,0.0,12.0,7.0,0.0,60.0,49.0,0.0,81.0,75.0,0.0,82.0,65.0,0.0,65.0,57.0,0.0,58.0,54.0,0.0,66.0,47.0,0.0,51.0,52.0,0.0,56.0,38.0,0.0,32.0,22.0,0.0,55.0,55.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,253.0,545,422,0,967,2.0,2.0,0.0,11.0,7.0,0.0,53.0,35.0,0.0,78.0,63.0,0.0,67.0,46.0,0.0,61.0,56.0,0.0,36.0,38.0,0.0,61.0,48.0,0.0,53.0,32.0,0.0,41.0,23.0,0.0,28.0,23.0,0.0,54.0,49.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,254.0,381,355,0,736,5.0,5.0,0.0,5.0,1.0,0.0,26.0,35.0,0.0,42.0,37.0,0.0,43.0,32.0,0.0,41.0,45.0,0.0,41.0,38.0,0.0,44.0,42.0,0.0,39.0,30.0,0.0,26.0,21.0,0.0,24.0,27.0,0.0,45.0,42.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,255.0,1340,1225,0,2565,16.0,16.0,0.0,37.0,23.0,0.0,147.0,138.0,0.0,162.0,159.0,0.0,166.0,136.0,0.0,158.0,141.0,0.0,133.0,147.0,0.0,138.0,133.0,0.0,115.0,110.0,0.0,103.0,66.0,0.0,46.0,45.0,0.0,119.0,111.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,256.0,753,716,0,1469,13.0,9.0,0.0,19.0,10.0,0.0,90.0,75.0,0.0,98.0,97.0,0.0,102.0,98.0,0.0,93.0,88.0,0.0,68.0,89.0,0.0,85.0,63.0,0.0,60.0,60.0,0.0,39.0,42.0,0.0,43.0,30.0,0.0,43.0,55.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,257.0,965,894,0,1859,17.0,14.0,0.0,17.0,21.0,0.0,104.0,108.0,0.0,143.0,126.0,0.0,117.0,137.0,0.0,118.0,92.0,0.0,109.0,90.0,0.0,73.0,88.0,0.0,85.0,71.0,0.0,62.0,53.0,0.0,45.0,38.0,0.0,75.0,56.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,258.0,2272,2251,0,4523,42.0,31.0,0.0,51.0,56.0,0.0,247.0,270.0,0.0,314.0,271.0,0.0,332.0,346.0,0.0,265.0,267.0,0.0,247.0,246.0,0.0,214.0,179.0,0.0,156.0,161.0,0.0,154.0,161.0,0.0,114.0,133.0,0.0,136.0,130.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,259.0,949,882,0,1831,12.0,9.0,0.0,21.0,23.0,0.0,138.0,110.0,0.0,114.0,120.0,0.0,129.0,104.0,0.0,110.0,111.0,0.0,92.0,107.0,0.0,89.0,87.0,0.0,79.0,61.0,0.0,67.0,46.0,0.0,42.0,54.0,0.0,56.0,50.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,260.0,142,98,0,240,0.0,2.0,0.0,0.0,1.0,0.0,8.0,4.0,0.0,12.0,5.0,0.0,14.0,14.0,0.0,10.0,9.0,0.0,17.0,11.0,0.0,15.0,11.0,0.0,18.0,10.0,0.0,15.0,10.0,0.0,12.0,7.0,0.0,21.0,14.0,0.0
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,261.0,4966,5327,0,10293,98.0,101.0,0.0,135.0,140.0,0.0,607.0,673.0,0.0,543.0,635.0,0.0,592.0,710.0,0.0,617.0,756.0,0.0,575.0,667.0,0.0,563.0,538.0,0.0,436.0,399.0,0.0,329.0,272.0,0.0,190.0,171.0,0.0,281.0,265.0,0.0
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,13.0,1269,1263,0,2532,15.0,21.0,0.0,31.0,25.0,0.0,162.0,135.0,0.0,158.0,173.0,0.0,198.0,198.0,0.0,145.0,134.0,0.0,117.0,101.0,0.0,80.0,95.0,0.0,102.0,113.0,0.0,117.0,123.0,0.0,60.0,72.0,0.0,84.0,73.0,0.0
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,49.0,777,716,0,1493,6.0,10.0,0.0,13.0,11.0,0.0,89.0,56.0,0.0,93.0,100.0,0.0,135.0,120.0,0.0,98.0,71.0,0.0,61.0,59.0,0.0,47.0,43.0,0.0,64.0,60.0,0.0,78.0,73.0,0.0,45.0,53.0,0.0,48.0,60.0,0.0
